ポケモン名,フォルム名,経路,レベル,技名
ハハコモリ,通常,わざマシン,,テラバースト
ハハコモリ,通常,わざマシン,,とびつく
ハハコモリ,通常,わざマシン,,くさわけ
モンメン,通常,レベルアップ,1,すいとる
モンメン,通常,レベルアップ,12,メガドレイン
モンメン,通常,レベルアップ,30,やどりぎのタネ
モンメン,通常,レベルアップ,18,せいちょう
モンメン,通常,レベルアップ,15,はっぱカッター
モンメン,通常,レベルアップ,48,ソーラービーム
モンメン,通常,わざマシン,,ソーラービーム
モンメン,通常,レベルアップ,21,どくのこな
モンメン,通常,レベルアップ,6,しびれごな
モンメン,通常,わざマシン,,スピードスター
モンメン,通常,わざマシン,,ねむる
モンメン,通常,わざマシン,,みがわり
モンメン,通常,レベルアップ,33,わたほうし
モンメン,通常,わざマシン,,まもる
モンメン,通常,レベルアップ,24,ギガドレイン
モンメン,通常,わざマシン,,ギガドレイン
モンメン,通常,わざマシン,,こらえる
モンメン,通常,レベルアップ,27,あまえる
モンメン,通常,わざマシン,,あまえる
モンメン,通常,わざマシン,,ねごと
モンメン,通常,わざマシン,,アンコール
モンメン,通常,レベルアップ,39,にほんばれ
モンメン,通常,わざマシン,,にほんばれ
モンメン,通常,タマゴ,,ふくろだたき
モンメン,通常,タマゴ,,おきみやげ
モンメン,通常,わざマシン,,からげんき
モンメン,通常,わざマシン,,ちょうはつ
モンメン,通常,レベルアップ,1,てだすけ
モンメン,通常,わざマシン,,てだすけ
モンメン,通常,レベルアップ,42,がむしゃら
モンメン,通常,わざマシン,,がむしゃら
モンメン,通常,わざマシン,,うそなき
モンメン,通常,タマゴ,,くすぐる
モンメン,通常,タマゴ,,なやみのタネ
モンメン,通常,わざマシン,,タネばくだん
モンメン,通常,レベルアップ,36,エナジーボール
モンメン,通常,わざマシン,,エナジーボール
モンメン,通常,タマゴ,,すりかえ
モンメン,通常,わざマシン,,くさむすび
モンメン,通常,レベルアップ,45,コットンガード
モンメン,通常,わざマシン,,グラスフィールド
モンメン,通常,わざマシン,,ミストフィールド
モンメン,通常,レベルアップ,3,ようせいのかぜ
モンメン,通常,わざマシン,,マジカルシャイン
モンメン,通常,わざマシン,,グラススライダー
モンメン,通常,わざマシン,,テラバースト
エルフーン,通常,レベルアップ,1,かぜおこし
エルフーン,通常,わざマシン,,はかいこうせん
エルフーン,通常,レベルアップ,1,すいとる
エルフーン,通常,レベルアップ,1,メガドレイン
エルフーン,通常,レベルアップ,1,やどりぎのタネ
エルフーン,通常,レベルアップ,1,せいちょう
エルフーン,通常,レベルアップ,1,はっぱカッター
エルフーン,通常,レベルアップ,1,ソーラービーム
エルフーン,通常,わざマシン,,ソーラービーム
エルフーン,通常,レベルアップ,1,どくのこな
エルフーン,通常,レベルアップ,1,しびれごな
エルフーン,通常,わざマシン,,サイコキネシス
エルフーン,通常,わざマシン,,ひかりのかべ
エルフーン,通常,わざマシン,,スピードスター
エルフーン,通常,わざマシン,,ねむる
エルフーン,通常,わざマシン,,みがわり
エルフーン,通常,わざマシン,,どろぼう
エルフーン,通常,レベルアップ,1,わたほうし
エルフーン,通常,わざマシン,,まもる
エルフーン,通常,レベルアップ,1,ギガドレイン
エルフーン,通常,わざマシン,,ギガドレイン
エルフーン,通常,わざマシン,,こらえる
エルフーン,通常,レベルアップ,1,あまえる
エルフーン,通常,わざマシン,,あまえる
エルフーン,通常,わざマシン,,ねごと
エルフーン,通常,わざマシン,,アンコール
エルフーン,通常,レベルアップ,1,にほんばれ
エルフーン,通常,わざマシン,,にほんばれ
エルフーン,通常,わざマシン,,シャドーボール
エルフーン,通常,タマゴ,,ふくろだたき
エルフーン,通常,レベルアップ,1,おきみやげ
エルフーン,通常,タマゴ,,おきみやげ
エルフーン,通常,わざマシン,,からげんき
エルフーン,通常,わざマシン,,ちょうはつ
エルフーン,通常,レベルアップ,1,てだすけ
エルフーン,通常,わざマシン,,てだすけ
エルフーン,通常,レベルアップ,1,がむしゃら
エルフーン,通常,わざマシン,,がむしゃら
エルフーン,通常,わざマシン,,うそなき
エルフーン,通常,タマゴ,,くすぐる
エルフーン,通常,レベルアップ,1,おいかぜ
エルフーン,通常,わざマシン,,おいかぜ
エルフーン,通常,わざマシン,,とんぼがえり
エルフーン,通常,わざマシン,,なげつける
エルフーン,通常,タマゴ,,なやみのタネ
エルフーン,通常,わざマシン,,タネばくだん
エルフーン,通常,レベルアップ,1,エナジーボール
エルフーン,通常,わざマシン,,エナジーボール
エルフーン,通常,タマゴ,,すりかえ
エルフーン,通常,わざマシン,,ギガインパクト
エルフーン,通常,わざマシン,,トリックルーム
エルフーン,通常,わざマシン,,くさむすび
エルフーン,通常,レベルアップ,1,コットンガード
エルフーン,通常,レベルアップ,1,ぼうふう
エルフーン,通常,わざマシン,,ぼうふう
エルフーン,通常,わざマシン,,グラスフィールド
エルフーン,通常,わざマシン,,ミストフィールド
エルフーン,通常,わざマシン,,じゃれつく
エルフーン,通常,レベルアップ,1,ようせいのかぜ
エルフーン,通常,レベルアップ,1,ムーンフォース
エルフーン,通常,わざマシン,,マジカルシャイン
エルフーン,通常,わざマシン,,グラススライダー
エルフーン,通常,わざマシン,,テラバースト
チュリネ,通常,レベルアップ,1,すいとる
チュリネ,通常,レベルアップ,9,メガドレイン
チュリネ,通常,レベルアップ,24,やどりぎのタネ
チュリネ,通常,レベルアップ,1,せいちょう
チュリネ,通常,わざマシン,,ソーラービーム
チュリネ,通常,レベルアップ,6,しびれごな
チュリネ,通常,レベルアップ,18,ねむりごな
チュリネ,通常,わざマシン,,ねむる
チュリネ,通常,わざマシン,,みがわり
チュリネ,通常,わざマシン,,まもる
チュリネ,通常,レベルアップ,21,ギガドレイン
チュリネ,通常,わざマシン,,ギガドレイン
チュリネ,通常,わざマシン,,こらえる
チュリネ,通常,レベルアップ,12,あまえる
チュリネ,通常,わざマシン,,あまえる
チュリネ,通常,わざマシン,,ねごと
チュリネ,通常,わざマシン,,アンコール
チュリネ,通常,タマゴ,,あまいかおり
チュリネ,通常,レベルアップ,33,こうごうせい
チュリネ,通常,レベルアップ,36,にほんばれ
チュリネ,通常,わざマシン,,にほんばれ
チュリネ,通常,わざマシン,,からげんき
チュリネ,通常,レベルアップ,3,てだすけ
チュリネ,通常,わざマシン,,てだすけ
チュリネ,通常,タマゴ,,ねをはる
チュリネ,通常,わざマシン,,タネマシンガン
チュリネ,通常,レベルアップ,15,マジカルリーフ
チュリネ,通常,わざマシン,,マジカルリーフ
チュリネ,通常,タマゴ,,いやしのねがい
チュリネ,通常,タマゴ,,なやみのタネ
チュリネ,通常,わざマシン,,タネばくだん
チュリネ,通常,レベルアップ,30,エナジーボール
チュリネ,通常,わざマシン,,エナジーボール
チュリネ,通常,レベルアップ,42,リーフストーム
チュリネ,通常,わざマシン,,リーフストーム
チュリネ,通常,わざマシン,,くさむすび
チュリネ,通常,レベルアップ,39,なかまづくり
チュリネ,通常,レベルアップ,27,おさきにどうぞ
チュリネ,通常,わざマシン,,かふんだんご
チュリネ,通常,わざマシン,,グラススライダー
チュリネ,通常,わざマシン,,テラバースト
チュリネ,通常,わざマシン,,くさわけ
ドレディア,通常,わざマシン,,つるぎのまい
ドレディア,通常,わざマシン,,はかいこうせん
ドレディア,通常,レベルアップ,1,すいとる
ドレディア,通常,レベルアップ,1,メガドレイン
ドレディア,通常,レベルアップ,1,やどりぎのタネ
ドレディア,通常,レベルアップ,1,せいちょう
ドレディア,通常,わざマシン,,ソーラービーム
ドレディア,通常,レベルアップ,1,しびれごな
ドレディア,通常,レベルアップ,1,ねむりごな
ドレディア,通常,レベルアップ,0,はなびらのまい
ドレディア,通常,わざマシン,,ひかりのかべ
ドレディア,通常,わざマシン,,ねむる
ドレディア,通常,わざマシン,,みがわり
ドレディア,通常,わざマシン,,まもる
ドレディア,通常,レベルアップ,1,ギガドレイン
ドレディア,通常,わざマシン,,ギガドレイン
ドレディア,通常,わざマシン,,こらえる
ドレディア,通常,レベルアップ,1,あまえる
ドレディア,通常,わざマシン,,あまえる
ドレディア,通常,わざマシン,,ねごと
ドレディア,通常,わざマシン,,アンコール
ドレディア,通常,レベルアップ,1,こうごうせい
ドレディア,通常,レベルアップ,1,にほんばれ
ドレディア,通常,わざマシン,,にほんばれ
ドレディア,通常,わざマシン,,じこあんじ
ドレディア,通常,わざマシン,,からげんき
ドレディア,通常,レベルアップ,1,てだすけ
ドレディア,通常,わざマシン,,てだすけ
ドレディア,通常,レベルアップ,1,フラフラダンス
ドレディア,通常,わざマシン,,ウェザーボール
ドレディア,通常,わざマシン,,タネマシンガン
ドレディア,通常,レベルアップ,5,マジカルリーフ
ドレディア,通常,わざマシン,,マジカルリーフ
ドレディア,通常,わざマシン,,タネばくだん
ドレディア,通常,レベルアップ,1,エナジーボール
ドレディア,通常,わざマシン,,エナジーボール
ドレディア,通常,わざマシン,,ギガインパクト
ドレディア,通常,レベルアップ,1,リーフストーム
ドレディア,通常,わざマシン,,リーフストーム
ドレディア,通常,わざマシン,,くさむすび
ドレディア,通常,レベルアップ,1,ちょうのまい
ドレディア,通常,レベルアップ,1,なかまづくり
ドレディア,通常,レベルアップ,1,おさきにどうぞ
ドレディア,通常,レベルアップ,1,はなふぶき
ドレディア,通常,わざマシン,,はなふぶき
ドレディア,通常,わざマシン,,グラスフィールド
ドレディア,通常,わざマシン,,ソーラーブレード
ドレディア,通常,わざマシン,,かふんだんご
ドレディア,通常,わざマシン,,グラススライダー
ドレディア,通常,わざマシン,,テラバースト
